trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
685,False,"{'a': 0.11344093816526116, 'e': 0.2252486465451137}",30,16,3.218941727031468,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
686,False,"{'a': 0.11338578942629997, 'e': 0.22468397019851774}",20,13,13.794360302118537,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
687,False,"{'a': 0.11333074777229829, 'e': 0.2241206005383738}",25,9,-11.250093273561063,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
688,False,"{'a': 0.11327581283990419, 'e': 0.2235585349932383}",25,8,-15.959981580619033,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 0}",1
689,False,"{'a': 0.11322098426752446, 'e': 0.22299777099456877}",25,13,-19.82193965880224,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
690,False,"{'a': 0.11316626169531356, 'e': 0.22243830597673403}",30,16,7.244483053167673,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
691,False,"{'a': 0.11311164476516271, 'e': 0.2218801373770237}",30,0,-12.54134670564516,"{0: 25, 1: 1, 2: 4, 3: 0, 4: 0}",0
692,False,"{'a': 0.1130571331206889, 'e': 0.22132326263565785}",25,13,5.949539025899632,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
693,False,"{'a': 0.11300272640722414, 'e': 0.22076767919579646}",30,14,17.91113776653497,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
694,False,"{'a': 0.11294842427180485, 'e': 0.2202133845035487}",25,12,9.823263587439115,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
695,False,"{'a': 0.11289422636316103, 'e': 0.21966037600798236}",30,13,-6.238546750398381,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
696,False,"{'a': 0.11284013233170583, 'e': 0.21910865116113293}",25,14,15.733016593483473,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
697,False,"{'a': 0.11278614182952512, 'e': 0.21855820741801246}",20,13,14.189819953546213,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
698,False,"{'a': 0.11273225451036702, 'e': 0.21800904223661882}",25,19,-0.3947217627913622,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
699,False,"{'a': 0.11267847002963156, 'e': 0.2174611530779443}",20,13,2.418017548409452,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
700,False,"{'a': 0.11262478804436063, 'e': 0.21691453740598432}",30,10,23.976249411410688,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
701,False,"{'a': 0.11257120821322758, 'e': 0.2163691926877462}",25,8,3.0703476353031585,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
702,False,"{'a': 0.11251773019652729, 'e': 0.21582511639325755}",30,17,-19.86409444428864,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
703,False,"{'a': 0.11246435365616621, 'e': 0.2152823059955746}",20,14,8.764785224096464,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
704,False,"{'a': 0.1124110782556523, 'e': 0.2147407589707908}",20,2,10.01020571865415,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
705,False,"{'a': 0.1123579036600853, 'e': 0.21420047279804472}",30,16,-32.54206959261456,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
706,False,"{'a': 0.11230482953614686, 'e': 0.21366144495952827}",25,17,-14.52365082900181,"{0: 5, 1: 1, 2: 2, 3: 0, 4: 0}",1
707,False,"{'a': 0.11225185555209094, 'e': 0.2131236729404947}",25,14,22.174277819820865,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
708,False,"{'a': 0.11219898137773407, 'e': 0.21258715422926652}",20,14,-9.446195554696036,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
709,False,"{'a': 0.11214620668444593, 'e': 0.21205188631724325}",20,12,3.157799464638395,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
710,False,"{'a': 0.1120935311451397, 'e': 0.2115178666989092}",30,17,11.154660857602519,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
711,False,"{'a': 0.11204095443426285, 'e': 0.21098509287184095}",25,16,17.76184365135118,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
712,False,"{'a': 0.11198847622778754, 'e': 0.210453562336715}",25,11,-10.284369230555198,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
713,False,"{'a': 0.11193609620320166, 'e': 0.20992327259731508}",25,15,-35.11022432451864,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
714,False,"{'a': 0.11188381403949933, 'e': 0.20939422116053955}",30,0,18.049816570290215,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
715,False,"{'a': 0.11183162941717198, 'e': 0.20886640553640853}",20,7,21.68480019390138,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
716,False,"{'a': 0.11177954201819916, 'e': 0.20833982323807113}",20,13,12.98985591583243,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
717,False,"{'a': 0.11172755152603961, 'e': 0.2078144717818124}",25,18,3.612049285815793,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
718,False,"{'a': 0.1116756576256223, 'e': 0.2072903486870603}",20,6,10.414511374239469,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
719,False,"{'a': 0.11162386000333754, 'e': 0.2067674514763926}",25,18,14.710580935981156,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
720,False,"{'a': 0.11157215834702827, 'e': 0.2062457776755435}",20,6,-17.8894031737709,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
721,False,"{'a': 0.11152055234598121, 'e': 0.20572532481341055}",25,12,12.023810038922829,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
722,False,"{'a': 0.11146904169091826, 'e': 0.20520609042206087}",20,7,25.28297450289267,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
723,False,"{'a': 0.11141762607398789, 'e': 0.204688072036738}",30,11,-23.65900274912763,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 1}",1
724,False,"{'a': 0.11136630518875659, 'e': 0.20417126719586806}",25,0,-18.692963161087267,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
725,False,"{'a': 0.11131507873020038, 'e': 0.2036556734410662}",20,13,7.097647383397483,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
726,False,"{'a': 0.11126394639469643, 'e': 0.20314128831714268}",35,24,6.937731243043626,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
727,False,"{'a': 0.11121290788001459, 'e': 0.20262810937210918}",20,0,11.988479523972533,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
728,False,"{'a': 0.1111619628853093, 'e': 0.20211613415718466}",25,10,-45.07942393050957,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 1}",1
729,False,"{'a': 0.11111111111111113, 'e': 0.20160536022680156}",25,8,29.281544550038383,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
730,False,"{'a': 0.1110603522593188, 'e': 0.20109578513861137}",20,14,-32.26015775685301,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
731,False,"{'a': 0.11100968603319093, 'e': 0.20058740645349077}",20,14,11.027001832440336,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
732,False,"{'a': 0.11095911213733807, 'e': 0.2000802217355471}",35,0,17.19884825449518,"{0: 32, 1: 1, 2: 2, 3: 0, 4: 0}",0
733,False,"{'a': 0.11090863027771466, 'e': 0.19957422855212406}",20,11,-4.480667900344731,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
734,False,"{'a': 0.11085824016161108, 'e': 0.1990694244738073}",25,15,19.19546984543928,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
735,False,"{'a': 0.1108079414976458, 'e': 0.19856580707442978}",20,12,3.905434053445739,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
736,False,"{'a': 0.11075773399575763, 'e': 0.19806337393107726}",20,0,10.04991759205485,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
737,False,"{'a': 0.11070761736719777, 'e': 0.19756212262409356}",25,16,-0.9813104007877551,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
738,False,"{'a': 0.11065759132452223, 'e': 0.19706205073708583}",20,12,15.108952342549342,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
739,False,"{'a': 0.11060765558158418, 'e': 0.1965631558569295}",20,12,2.241507267785386,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
740,False,"{'a': 0.11055780985352634, 'e': 0.19606543557377362}",20,12,3.1198747980027712,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
741,False,"{'a': 0.11050805385677331, 'e': 0.1955688874810457}",35,23,3.7315031348055476,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
742,False,"{'a': 0.11045838730902434, 'e': 0.19507350917545652}",30,11,34.036075714347255,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
743,False,"{'a': 0.11040880992924562, 'e': 0.19457929825700523}",20,13,12.381435557418955,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
744,False,"{'a': 0.11035932143766305, 'e': 0.19408625232898385}",25,15,-14.351116485277824,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
745,False,"{'a': 0.1103099215557549, 'e': 0.193594368997982}",30,0,-18.012434203555607,"{0: 27, 1: 2, 2: 0, 3: 0, 4: 1}",0
746,False,"{'a': 0.1102606100062445, 'e': 0.19310364587389164}",30,18,8.008740853259708,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
747,False,"{'a': 0.11021138651309298, 'e': 0.19261408056991147}",20,2,19.368327282366298,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
748,False,"{'a': 0.11016225080149224, 'e': 0.19212567070255132}",20,14,11.739719229886791,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
749,False,"{'a': 0.11011320259785759, 'e': 0.1916384138916368}",20,10,-16.475780422439918,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
750,False,"{'a': 0.1100642416298209, 'e': 0.1911523077603132}",25,10,6.1384763192952665,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
751,False,"{'a': 0.11001536762622349, 'e': 0.19066734993505005}",20,3,12.460803286372652,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
752,False,"{'a': 0.10996658031710915, 'e': 0.19018353804564528}",20,1,-0.41435617125193835,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 0}",1
753,False,"{'a': 0.10991787943371717, 'e': 0.18970086972522898}",30,20,20.212975582296874,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
754,False,"{'a': 0.1098692647084756, 'e': 0.18921934261026777}",30,17,3.882958692679612,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
755,False,"{'a': 0.10982073587499433, 'e': 0.18873895434056862}",35,14,14.80413898444397,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 0}",1
756,False,"{'a': 0.10977229266805827, 'e': 0.18825970255928262}",20,16,8.6288998370409,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
757,False,"{'a': 0.10972393482362074, 'e': 0.18778158491290894}",35,4,-104.44922797905413,"{0: 22, 1: 3, 2: 3, 3: 1, 4: 2}",1
758,False,"{'a': 0.1096756620787967, 'e': 0.18730459905129854}",20,12,-6.262986074467845,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
759,False,"{'a': 0.10962747417185614, 'e': 0.1868287426276577}",20,9,18.886768207886092,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
760,False,"{'a': 0.10957937084221751, 'e': 0.18635401329855178}",20,5,8.975658544199524,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
761,False,"{'a': 0.10953135183044116, 'e': 0.1858804087239087}",30,15,29.25900028878073,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
762,False,"{'a': 0.10948341687822283, 'e': 0.18540792656702237}",20,0,19.38714306052741,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
763,False,"{'a': 0.1094355657283872, 'e': 0.18493656449455614}",30,16,26.94467154224296,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
764,False,"{'a': 0.10938779812488152, 'e': 0.18446632017654602}",20,9,6.857292190158024,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
765,False,"{'a': 0.10934011381276924, 'e': 0.1839971912864041}",20,1,24.617154609913484,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
766,False,"{'a': 0.10929251253822363, 'e': 0.18352917550092165}",20,0,33.98310805631691,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
767,False,"{'a': 0.10924499404852157, 'e': 0.1830622705002723}",20,0,4.159876528757821,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
768,False,"{'a': 0.10919755809203738, 'e': 0.182596473968015}",30,14,12.568137992390803,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
769,False,"{'a': 0.10915020441823642, 'e': 0.1821317835910973}",25,10,16.018291575767265,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
770,False,"{'a': 0.10910293277766919, 'e': 0.1816681970598579}",25,15,17.632815704561867,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
771,False,"{'a': 0.10905574292196511, 'e': 0.18120571206802982}",20,9,4.8337851860498935,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
772,False,"{'a': 0.10900863460382644, 'e': 0.18074432631274318}",20,3,25.30194778791509,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
773,False,"{'a': 0.10896160757702235, 'e': 0.18028403749452782}",25,4,15.996811915052234,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 0}",1
774,False,"{'a': 0.10891466159638281, 'e': 0.17982484331731619}",25,15,18.557416251741415,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
775,False,"{'a': 0.10886779641779284, 'e': 0.17936674148844575}",30,15,24.843598616577363,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
776,False,"{'a': 0.10882101179818644, 'e': 0.1789097297186618}",20,12,15.37594275907647,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
777,False,"{'a': 0.10877430749554085, 'e': 0.17845380572211972}",20,11,-30.645785767168924,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 1}",1
778,False,"{'a': 0.10872768326887068, 'e': 0.17799896721638767}",20,14,11.615997162260829,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
779,False,"{'a': 0.10868113887822217, 'e': 0.17754521192244885}",20,3,13.491619550046142,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
780,False,"{'a': 0.10863467408466741, 'e': 0.17709253756470383}",25,11,16.01613743673046,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
781,False,"{'a': 0.10858828865029875, 'e': 0.17664094187097285}",20,9,-0.6815384350263303,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
782,False,"{'a': 0.108541982338223, 'e': 0.17619042257249806}",20,7,23.337340282362366,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
783,False,"{'a': 0.10849575491255589, 'e': 0.17574097740394568}",20,6,9.095191958325142,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
784,False,"{'a': 0.10844960613841653, 'e': 0.17529260410340797}",30,17,24.524247641017592,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
785,False,"{'a': 0.1084035357819218, 'e': 0.17484530041240554}",30,23,12.541966538691357,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
786,False,"{'a': 0.10835754361018089, 'e': 0.17439906407588907}",30,13,33.8849189137307,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
787,False,"{'a': 0.10831162939128977, 'e': 0.17395389284224144}",20,10,-45.19967208817036,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 1}",1
788,False,"{'a': 0.10826579289432584, 'e': 0.17350978446327947}",20,7,7.847761502600206,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
789,False,"{'a': 0.1082200338893425, 'e': 0.1730667366942558}",25,19,13.41872897835563,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
790,False,"{'a': 0.10817435214736383, 'e': 0.17262474729386065}",20,13,6.357328043598985,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
791,False,"{'a': 0.10812874744037917, 'e': 0.1721838140242236}",35,25,18.751418867360854,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
792,False,"{'a': 0.108083219541338, 'e': 0.17174393465091517}",20,2,28.387648990251012,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
793,False,"{'a': 0.10803776822414447, 'e': 0.1713051069429484}",25,17,-4.071282769524399,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
794,False,"{'a': 0.10799239326365245, 'e': 0.17086732867278046}",20,1,19.50557740302842,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
795,False,"{'a': 0.10794709443566008, 'e': 0.17043059761631418}",25,7,14.488449354884242,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
796,False,"{'a': 0.10790187151690489, 'e': 0.1699949115528994}",20,9,-20.028844231691185,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
797,False,"{'a': 0.10785672428505849, 'e': 0.1695602682653345}",20,4,-16.91403954696645,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
798,False,"{'a': 0.10781165251872157, 'e': 0.1691266655398676}",30,15,12.328083718898172,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
799,False,"{'a': 0.10776665599741889, 'e': 0.16869410116619799}",25,14,-31.880860219582853,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
800,False,"{'a': 0.1077217345015942, 'e': 0.1682625729374772}",30,11,-20.795014233068446,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
801,False,"{'a': 0.10767688781260534, 'e': 0.1678320786503104}",25,11,26.755493357224598,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
802,False,"{'a': 0.10763211571271926, 'e': 0.16740261610475746}",25,7,-23.28407618228118,"{0: 15, 1: 0, 2: 1, 3: 2, 4: 0}",1
803,False,"{'a': 0.10758741798510711, 'e': 0.16697418310433387}",20,6,-29.06924986881793,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
804,False,"{'a': 0.10754279441383936, 'e': 0.1665467774560121}",20,5,29.99476103061722,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
805,False,"{'a': 0.10749824478388098, 'e': 0.16612039697022235}",20,11,5.559814850819262,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
806,False,"{'a': 0.10745376888108664, 'e': 0.16569503946085357}",25,14,-1.3754623199030807,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
807,False,"{'a': 0.10740936649219585, 'e': 0.16527070274525443}",20,8,9.312932953040507,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
808,False,"{'a': 0.10736503740482835, 'e': 0.16484738464423404}",20,13,8.18543790558724,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
809,False,"{'a': 0.10732078140747925, 'e': 0.16442508298206288}",25,3,25.943320010827506,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
810,False,"{'a': 0.10727659828951443, 'e': 0.16400379558647343}",25,18,2.532976176091213,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
811,False,"{'a': 0.10723248784116587, 'e': 0.163583520288661}",35,22,14.711669712556077,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
812,False,"{'a': 0.10718844985352703, 'e': 0.16316425492328432}",25,14,11.268875240055346,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
813,False,"{'a': 0.10714448411854822, 'e': 0.16274599732846617}",25,13,19.4696497442426,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
814,False,"{'a': 0.10710059042903207, 'e': 0.16232874534579395}",20,14,14.948374696125205,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
815,False,"{'a': 0.10705676857862903, 'e': 0.16191249682032016}",25,18,12.708937424384326,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
816,False,"{'a': 0.10701301836183275, 'e': 0.16149724960056308}",25,15,18.558896646944998,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
817,False,"{'a': 0.10696933957397575, 'e': 0.16108300153850688}",30,12,17.013608524448276,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
818,False,"{'a': 0.10692573201122488, 'e': 0.16066975048960233}",25,11,10.771779807209278,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
819,False,"{'a': 0.10688219547057694, 'e': 0.16025749431276695}",30,10,18.358298702603534,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
820,False,"{'a': 0.10683872974985424, 'e': 0.15984623087038535}",30,17,18.172048389786525,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
821,False,"{'a': 0.10679533464770036, 'e': 0.15943595802830954}",20,15,10.157138175364343,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
822,False,"{'a': 0.10675200996357566, 'e': 0.15902667365585915}",20,7,23.011022356112,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
823,False,"{'a': 0.10670875549775312, 'e': 0.15861837562582148}",25,16,15.55198184683827,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
824,False,"{'a': 0.10666557105131397, 'e': 0.15821106181445185}",35,18,24.863180801389074,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
825,False,"{'a': 0.1066224564261435, 'e': 0.15780473010147347}",25,7,-13.541388755896826,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 1}",1
826,False,"{'a': 0.10657941142492683, 'e': 0.15739937837007767}",20,16,7.708917911864376,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
827,False,"{'a': 0.10653643585114463, 'e': 0.1569950045069238}",20,15,10.323360750828892,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
828,False,"{'a': 0.10649352950906911, 'e': 0.15659160640213918}",25,11,21.693263162824028,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
829,False,"{'a': 0.10645069220375979, 'e': 0.1561891819493191}",20,13,8.276404721450982,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
830,False,"{'a': 0.10640792374105935, 'e': 0.1557877290455267}",20,5,-14.203717058432584,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
831,False,"{'a': 0.10636522392758964, 'e': 0.1553872455912928}",30,12,-3.3746225407778194,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
832,False,"{'a': 0.10632259257074755, 'e': 0.15498772949061565}",20,13,12.53124339315681,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
833,False,"{'a': 0.10628002947870101, 'e': 0.15458917865096078}",20,13,13.63652211743747,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
834,False,"{'a': 0.10623753446038495, 'e': 0.15419159098326063}",30,19,20.53019896274968,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
835,False,"{'a': 0.10619510732549738, 'e': 0.15379496440191442}",20,12,3.0767916768460593,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
836,False,"{'a': 0.10615274788449537, 'e': 0.15339929682478762}",25,14,8.293910152815325,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
837,False,"{'a': 0.10611045594859111, 'e': 0.15300458617321158}",20,12,13.938497686856943,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
838,False,"{'a': 0.10606823132974812, 'e': 0.15261083037198317}",20,13,11.604356978095765,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
839,False,"{'a': 0.10602607384067719, 'e': 0.15221802734936438}",30,20,8.236613696007014,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
840,False,"{'a': 0.10598398329483266, 'e': 0.15182617503708162}",25,14,20.951102124460288,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
841,False,"{'a': 0.10594195950640854, 'e': 0.1514352713703253}",25,8,28.062524317818195,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
842,False,"{'a': 0.10590000229033471, 'e': 0.1510453142877493}",30,17,16.757324065940114,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
843,False,"{'a': 0.10585811146227313, 'e': 0.15065630173147032}",25,17,15.132227246482653,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
844,False,"{'a': 0.10581628683861408, 'e': 0.15026823164706712}",30,23,13.944646891463726,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
845,False,"{'a': 0.10577452823647239, 'e': 0.14988110198358007}",20,10,-21.46772628206132,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
846,False,"{'a': 0.10573283547368384, 'e': 0.14949491069351015}",20,10,13.308436321211195,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
847,False,"{'a': 0.10569120836880133, 'e': 0.14910965573281842}",25,10,14.96644613061925,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
848,False,"{'a': 0.10564964674109129, 'e': 0.1487253350609252}",20,13,14.966744013999687,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
849,False,"{'a': 0.10560815041053002, 'e': 0.14834194664070904}",25,16,1.145341556380606,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
850,False,"{'a': 0.10556671919780009, 'e': 0.14795948843850615}",30,16,-15.177043357649044,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
851,False,"{'a': 0.1055253529242867, 'e': 0.14757795842410934}",20,12,15.651440910572859,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
852,False,"{'a': 0.10548405141207416, 'e': 0.14719735457076707}",35,16,33.474985345908564,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
853,False,"{'a': 0.10544281448394228, 'e': 0.1468176748551826}",25,17,14.505741277416178,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
854,False,"{'a': 0.10540164196336288, 'e': 0.1464389172575129}",25,17,12.334466469154231,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
855,False,"{'a': 0.10536053367449624, 'e': 0.14606107976136767}",30,20,19.564131322891583,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
856,False,"{'a': 0.10531948944218769, 'e': 0.14568416035380824}",30,8,-6.14211426733657,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
857,False,"{'a': 0.10527850909196408, 'e': 0.14530815702534658}",20,12,13.110519866568294,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
858,False,"{'a': 0.10523759245003034, 'e': 0.144933067769944}",20,9,8.342547772420566,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
